Ballot Style,Cast Vote Record,Precinct,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
MUN Ballot Style 2,6519,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6520,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6521,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6522,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6523,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6524,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6525,Portland 5-1,"Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,1,5
MUN Ballot Style 2,6526,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6527,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6528,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6529,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6530,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6531,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6532,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6533,Portland 5-1,"Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6534,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6535,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6536,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6537,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.",skipped,1,5
MUN Ballot Style 2,6538,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6539,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6540,Portland 5-1,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6541,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6542,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6543,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6544,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6545,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6546,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6547,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6548,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6549,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6550,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6551,Portland 5-1,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6552,Portland 5-1,"Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6553,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6554,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6555,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6556,Portland 5-1,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6557,Portland 5-1,"Viola, Lou A.","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6559,Portland 5-1,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6560,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6561,Portland 5-1,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6562,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6563,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6564,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6565,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6566,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,6567,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6568,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6569,Portland 5-1,"Viola, Lou A.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6570,Portland 5-1,"Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6572,Portland 5-1,"Goglin, Barbara E.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6573,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6574,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6575,Portland 5-1,"Capone-Newton, Elizabeth","Haefele, Joshua W.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6576,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6577,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6578,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6580,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6581,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6582,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6583,Portland 5-1,"Brydon, Sarah M.","Viola, Lou A.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6584,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6585,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6586,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",skipped,1,5
MUN Ballot Style 2,6587,Portland 5-1,"Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,6588,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6589,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6590,Portland 5-1,"Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6591,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6592,Portland 5-1,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6593,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6594,Portland 5-1,"Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6595,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6596,Portland 5-1,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6597,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6598,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6599,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6601,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6602,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6603,Portland 5-1,"Goglin, Barbara E.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6606,Portland 5-1,"Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,6607,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6608,Portland 5-1,"Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Brydon, Sarah M.","Viola, Lou A.",1,5
MUN Ballot Style 2,6609,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6610,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6611,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6612,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6614,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6615,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6616,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6617,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6618,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6619,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6620,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6621,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6622,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6623,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6624,Portland 5-1,"Brydon, Sarah M.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6625,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6626,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6627,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6628,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6629,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6630,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6631,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6632,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6633,Portland 5-1,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6634,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6635,Portland 5-1,"Capone-Newton, Elizabeth","Capone-Newton, Elizabeth A.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6636,Portland 5-1,"Haefele, Joshua W.","Brydon, Sarah M.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6637,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6638,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,6639,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6640,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6641,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6643,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6645,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6646,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6647,Portland 5-1,"Haefele, Joshua W.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6648,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6649,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth A.",skipped,skipped,1,5
MUN Ballot Style 2,6650,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6651,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",skipped,1,5
MUN Ballot Style 2,6652,Portland 5-1,"Goglin, Barbara E.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6653,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6654,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6655,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6656,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6657,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6658,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6659,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6660,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6661,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6662,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6663,Portland 5-1,"Goglin, Barbara E.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6664,Portland 5-1,"Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6665,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6666,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6667,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6668,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6669,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6670,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6671,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6672,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6673,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6674,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.",1,5
MUN Ballot Style 2,6675,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6676,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6677,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6678,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6679,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6680,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6681,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6682,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6684,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6685,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6686,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6687,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Viola, Lou A.","Goglin, Barbara E.",1,5
MUN Ballot Style 2,6688,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.","Capone-Newton, Elizabeth",skipped,skipped,1,5
MUN Ballot Style 2,6689,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,6690,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6691,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6692,Portland 5-1,"Viola, Lou A.","Brydon, Sarah M.","Goglin, Barbara E.","Haefele, Joshua W.","Capone-Newton, Elizabeth A.",1,5
MUN Ballot Style 2,6693,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Viola, Lou A.","Capone-Newton, Elizabeth",skipped,1,5
MUN Ballot Style 2,6694,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6695,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6696,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6697,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6698,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,6699,Portland 5-1,"Viola, Lou A.","Brydon, Sarah M.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6700,Portland 5-1,"Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",skipped,1,5
MUN Ballot Style 2,6701,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6702,Portland 5-1,"Haefele, Joshua W.","Viola, Lou A.","Goglin, Barbara E.","Capone-Newton, Elizabeth","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6703,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6704,Portland 5-1,"Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6705,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6706,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6707,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6708,Portland 5-1,"Goglin, Barbara E.","Viola, Lou A.","Capone-Newton, Elizabeth","Brydon, Sarah M.",skipped,1,5
MUN Ballot Style 2,6709,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6710,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6712,Portland 5-1,"Brydon, Sarah M.","Haefele, Joshua W.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.",1,5
MUN Ballot Style 2,6713,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6714,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Haefele, Joshua W.",skipped,skipped,1,5
MUN Ballot Style 2,6715,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6716,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6717,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6718,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6720,Portland 5-1,"Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",skipped,skipped,1,5
MUN Ballot Style 2,6721,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.",skipped,skipped,1,5
MUN Ballot Style 2,6722,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6723,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6724,Portland 5-1,"Capone-Newton, Elizabeth",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6725,Portland 5-1,"Viola, Lou A.","Capone-Newton, Elizabeth","Haefele, Joshua W.","Goglin, Barbara E.","Brydon, Sarah M.",1,5
MUN Ballot Style 2,6726,Portland 5-1,"Brydon, Sarah M.","Goglin, Barbara E.",skipped,skipped,skipped,1,5
MUN Ballot Style 2,6727,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
MUN Ballot Style 2,6728,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Viola, Lou A.","Haefele, Joshua W.",1,5
MUN Ballot Style 2,6729,Portland 5-1,"Capone-Newton, Elizabeth","Brydon, Sarah M.","Capone-Newton, Elizabeth A.",skipped,skipped,1,5
MUN Ballot Style 2,6730,Portland 5-1,"Brydon, Sarah M.","Capone-Newton, Elizabeth","Goglin, Barbara E.","Haefele, Joshua W.","Viola, Lou A.",1,5
MUN Ballot Style 2,6731,Portland 5-1,"Brydon, Sarah M.",skipped,skipped,skipped,skipped,1,5
