"rank1","rank2","rank3","rank4","rank5","rank6","rank7","rank8","rank9","rank10","rank11","rank12","rank13","rank14","rank15","rank16","rank17","rank18","rank19","rank20","rank21","rank22","rank23","rank24","rank25","rank26","rank27","Num Cands","Num Seats"
"13","17","25","8","5","3","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"20","18","25","15","11","7","22","13","10","23","17","27","1","6","24","9","21","14","12","3","16","26","5","2","19","4","8","nan","nan"
"9","27","7","2","12","8","5","4","10","11","3","1","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","10","3","9","2","8","13","5","6","15","7","4","11","1","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","5","3","11","8","1","27","4","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","3","5","10","1","7","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","4","6","2","5","3","1","7","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"3","4","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","11","26","4","12","10","21","17","6","22","7","8","3","1","25","14","16","13","19","24","15","2","9","20","5","18","skipped","nan","nan"
"21","14","9","11","17","20","18","16","23","19","5","13","3","6","25","8","24","26","2","12","10","27","7","1","15","4","22","nan","nan"
"3","27","2","1","4","5","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","27","2","11","5","9","20","3","14","13","1","16","19","7","4","18","15","22","21","12","10","8","6","skipped","skipped","skipped","skipped","nan","nan"
"24","21","27","6","15","12","16","26","23","4","22","1","3","18","19","10","11","25","17","14","13","2","20","9","5","skipped","skipped","nan","nan"
"9","14","27","6","4","10","11","16","26","24","18","17","23","5","25","22","7","12","19","13","3","2","15","1","8","skipped","skipped","nan","nan"
"19","25","23","5","16","8","22","15","6","18","4","11","1","2","21","14","12","13","20","10","17","24","3","7","26","9","skipped","nan","nan"
"23","1","11","10","20","27","16","15","22","9","13","7","5","14","17","19","12","21","18","4","3","2","6","8","skipped","skipped","skipped","nan","nan"
"27","7","8","12","4","1","2","5","11","6","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","10","27","13","20","8","1","5","3","9","14","11","12","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"23","11","27","5","22","3","26","15","20","21","17","14","1","4","25","13","24","18","8","2","16","19","9","10","12","6","7","nan","nan"
"13","23","26","7","4","21","18","1","27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","12","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"8","9","15","4","10","1","14","12","6","7","5","11","2","13","3","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"18","24","26","5","6","14","11","16","13","12","8","19","2","7","21","23","25","27","15","10","17","20","9","22","1","skipped","skipped","nan","nan"
"8","7","18","12","6","4","15","5","10","11","22","21","1","19","13","17","2","9","27","23","3","16","14","skipped","skipped","skipped","skipped","nan","nan"
"27","1","3","2","5","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"19","8","27","12","22","16","20","25","13","21","7","23","2","5","11","26","24","14","18","10","17","6","4","3","9","1","15","nan","nan"
"27","3","4","1","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","25","23","15","16","9","20","24","11","19","10","27","3","6","13","22","18","14","8","7","12","21","5","2","26","1","4","nan","nan"
"27","10","3","4","6","15","12","13","9","5","7","16","14","8","2","11","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"5","1","2","7","3","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","12","4","9","3","6","10","13","11","5","1","7","2","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","1","2","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","26","5","10","13","7","1","9","8","11","24","2","6","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","1","3","9","5","6","8","4","10","7","2","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","7","8","10","9","3","2","5","1","11","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","5","7","9","8","3","1","27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"2","6","8","3","4","5","9","1","7","10","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"13","27","5","1","11","12","8","7","9","10","6","4","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","3","27","2","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"16","7","27","8","10","15","11","12","6","4","2","13","17","5","3","1","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"25","24","16","1","6","17","26","21","8","5","10","22","12","3","19","7","15","27","14","18","20","11","9","4","23","13","2","nan","nan"
"14","22","25","17","16","15","20","8","10","19","7","26","1","6","3","23","11","4","12","21","27","18","13","5","24","2","9","nan","nan"
"27","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","8","23","12","18","14","24","27","16","26","9","19","2","4","5","20","25","21","11","13","22","15","7","1","10","3","6","nan","nan"
"4","3","5","6","2","7","8","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"4","5","7","1","2","3","27","6","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"9","23","21","15","19","7","16","20","6","4","27","2","5","26","25","8","12","14","13","22","10","11","24","3","1","skipped","skipped","nan","nan"
"27","3","4","5","8","9","6","2","7","10","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"6","9","3","5","2","7","1","4","8","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"22","26","6","19","16","4","24","21","11","23","12","3","9","18","25","5","8","17","1","13","20","10","2","15","27","14","7","nan","nan"
"5","13","15","12","10","16","7","2","6","26","14","11","3","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","3","10","5","2","4","12","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"12","25","23","9","13","2","15","21","16","14","11","24","4","17","20","1","19","10","18","22","6","7","5","3","skipped","skipped","skipped","nan","nan"
"27","5","9","7","4","8","3","2","10","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"14","25","13","5","22","2","16","18","6","19","17","27","3","9","11","24","20","21","10","12","15","23","8","4","26","1","7","nan","nan"
"14","12","16","9","17","4","18","13","6","19","11","8","2","7","10","15","5","3","20","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"21","15","23","6","7","3","17","22","10","16","13","26","2","9","11","14","12","18","19","20","24","8","5","25","1","4","skipped","nan","nan"
"27","6","3","4","12","20","8","7","19","2","11","1","10","15","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"10","12","5","15","4","16","3","9","2","6","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"24","3","22","14","15","5","21","12","7","25","1","23","18","2","27","13","16","20","17","26","19","9","4","10","6","skipped","skipped","nan","nan"
"3","5","2","4","1","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"17","13","27","1","4","5","9","8","3","2","23","15","6","22","7","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","2","5","10","1","9","14","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
"27","6","7","10","2","4","1","8","5","3","9","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","skipped","nan","nan"
